Block,#Transaction,#Contract,#Ret
451807,1,1,0
451810,1,1,0
451814,2,2,0
451815,4,4,0
451816,2,2,0
451817,1,1,0
451822,1,1,0
451823,1,1,0
451832,1,1,0
451839,1,1,0
451840,1,1,0
451851,1,1,0
451855,1,1,0
451858,1,1,0
451862,1,1,0
451864,1,1,0
451871,1,1,0
451880,1,1,0
451884,1,1,0
451887,1,1,0
451897,1,1,0
451900,1,1,0
451901,1,1,0
451912,1,1,0
451917,2,2,0
451918,3,3,0
451919,3,3,0
451920,2,2,0
451921,8,8,0
451922,8,8,0
451923,7,7,0
451924,3,3,0
451925,1,1,0
451926,5,5,0
451927,4,4,0
451928,5,5,0
451929,6,6,0
451930,7,7,0
451931,6,6,0
451932,5,5,0
451933,7,7,0
451934,6,6,0
451935,5,5,0
451936,7,7,0
451937,7,7,0
451938,3,3,0
451939,6,6,0
451940,5,5,0
451941,5,5,0
451942,5,5,0
451943,6,6,0
451944,5,5,0
451945,7,7,0
451948,2,2,0
451954,1,1,0
451959,1,1,0
451960,2,2,0
451962,1,1,0
451964,1,1,0
451968,1,1,0
451969,5,5,0
451970,6,6,0
451971,7,7,0
451972,3,3,0
451973,1,1,0
451977,1,1,0
451979,1,1,0
451996,3,3,0
451997,1,1,0
452000,1,1,0
452012,1,1,0
452023,2,2,0
452024,3,3,0
452025,2,2,0
452026,3,3,0
452029,1,1,0
452037,1,1,0
452038,1,1,0
452039,1,1,0
452042,1,1,0
452049,1,1,0
452054,1,1,0
452061,1,1,0
452062,1,1,0
452072,1,1,0
452073,1,1,0
452077,2,2,0
452079,1,1,0
452083,1,1,0
452094,2,2,0
452096,2,2,0
452103,1,1,0
452110,1,1,0
452113,1,1,0
452127,3,3,0
452128,3,3,0
452129,2,2,0
452138,1,1,0
452140,1,1,0
452154,1,1,0
452155,1,1,0
452164,1,1,0
452171,1,1,0
452172,1,1,0
452183,1,1,0
452192,1,1,0
452206,1,1,0
452228,1,1,0
452230,4,4,0
452231,2,2,0
452232,3,3,0
452233,2,2,0
452234,2,2,0
452236,1,1,0
452237,1,1,0
452238,1,1,0
452245,1,1,0
452246,1,1,0
452251,1,1,0
452254,1,1,0
452259,1,1,0
452260,1,1,0
452261,1,1,0
452262,1,1,0
452265,1,1,0
452279,1,1,0
452287,1,1,0
452294,1,1,0
452299,1,1,0
452310,1,1,0
452311,1,1,0
452314,1,1,0
452326,1,1,0
452334,2,2,0
452335,3,3,0
452336,2,2,0
452337,2,2,0
452338,2,2,0
452339,1,1,0
452341,1,1,0
452342,1,1,0
452356,1,1,0
452357,2,2,0
452359,1,1,0
452361,1,1,0
452362,1,1,0
452372,1,1,0
452374,1,1,0
452375,1,1,0
452377,1,1,0
452382,1,1,0
452392,1,1,0
452393,1,1,0
452399,1,1,0
452401,1,1,0
452402,1,1,0
452405,1,1,0
452420,1,1,0
452434,1,1,0
452436,1,1,0
452438,4,4,0
452439,2,2,0
452440,3,3,0
452441,3,3,0
452442,3,3,0
452443,3,3,0
452446,2,2,0
452449,1,1,0
452453,1,1,0
452454,1,1,0
452455,1,1,0
452457,1,1,0
452461,2,2,0
452467,1,1,0
452468,1,1,0
452471,1,1,0
452473,1,1,0
452476,1,1,0
452483,1,1,0
452485,1,1,0
452486,1,1,0
452493,2,2,0
452497,1,1,0
452499,1,1,0
452504,1,1,0
452512,1,1,0
452513,1,1,0
452520,1,1,0
452521,1,1,0
452544,2,2,0
452545,3,3,0
452546,1,1,0
452547,1,1,0
452557,1,1,0
452562,1,1,0
452565,1,1,0
452567,1,1,0
452571,1,1,0
452583,1,1,0
452585,1,1,0
452586,1,1,0
452588,1,1,0
452590,1,1,0
452593,2,2,0
452597,2,2,0
452607,1,1,0
452610,1,1,0
452616,1,1,0
452621,1,1,0
452623,1,1,0
452629,1,1,0
452633,1,1,0
452644,1,1,0
452646,1,1,0
452647,3,3,0
452648,3,3,0
452649,1,1,0
452650,4,4,0
452651,3,3,0
452652,3,3,0
452653,1,1,0
452674,1,1,0
452676,1,1,0
452677,1,1,0
452679,1,1,0
452683,1,1,0
452685,1,1,0
452697,1,1,0
452708,2,2,0
452709,1,1,0
452715,1,1,0
452717,1,1,0
452727,1,1,0
452736,1,1,0
452737,1,1,0
452740,1,1,0
452745,2,2,0
452748,1,1,0
452750,1,1,0
452752,1,1,0
452753,2,2,0
452754,4,4,0
452755,3,3,0
452756,4,4,0
452757,1,1,0
452758,3,3,0
452764,1,1,0
452768,1,1,0
452769,1,1,0
452774,1,1,0
452778,1,1,0
452780,1,1,0
452781,1,1,0
452782,1,1,0
452783,1,1,0
452790,2,2,0
452792,1,1,0
452797,1,1,0
452798,1,1,0
452808,1,1,0
452809,1,1,0
452812,1,1,0
452831,1,1,0
452840,1,1,0
452845,1,1,0
452858,1,1,0
452859,3,3,0
452860,2,2,0
452861,3,3,0
452862,2,2,0
452868,1,1,0
452870,1,1,0
452874,1,1,0
452881,22,22,0
452884,1,1,0
452886,1,1,0
452887,1,1,0
452890,2,2,0
452895,1,1,0
452902,1,1,0
452908,1,1,0
452910,1,1,0
452912,1,1,0
452914,1,1,0
452923,1,1,0
452925,1,1,0
452931,1,1,0
452933,1,1,0
452936,1,1,0
452945,1,1,0
452948,1,1,0
452962,1,1,0
452963,4,4,0
452964,2,2,0
452965,3,3,0
452966,2,2,0
452975,1,1,0
452978,1,1,0
452980,1,1,0
452988,1,1,0
452993,1,1,0
452994,1,1,0
453017,1,1,0
453018,1,1,0
453022,1,1,0
453023,1,1,0
453025,1,1,0
453028,1,1,0
453037,1,1,0
453038,2,2,0
453042,1,1,0
453048,2,2,0
453050,1,1,0
453061,1,1,0
453065,1,1,0
453066,1,1,0
453067,3,3,0
453068,3,3,0
453069,3,3,0
453070,4,4,0
453071,3,3,0
453077,1,1,0
453082,1,1,0
453097,1,1,0
453103,1,1,0
453104,2,2,0
453107,1,1,0
453108,1,1,0
453109,1,1,0
453110,2,2,0
453111,1,1,0
453113,2,2,0
453117,1,1,0
453129,1,1,0
453131,1,1,0
453144,1,1,0
453145,1,1,0
453147,1,1,0
453155,1,1,0
453160,1,1,0
453162,1,1,0
453166,1,1,0
453172,3,3,0
453173,2,2,0
453174,3,3,0
453175,1,1,0
453188,2,2,0
453200,1,1,0
453202,1,1,0
453212,2,2,0
453213,1,1,0
453214,1,1,0
453217,2,2,0
453223,1,1,0
453227,1,1,0
453244,2,2,0
453245,1,1,0
453249,1,1,0
453254,1,1,0
453261,2,2,0
453262,1,1,0
453265,1,1,0
453266,2,2,0
453270,1,1,0
453271,1,1,0
453275,2,2,0
453276,3,3,0
453277,2,2,0
453282,1,1,0
453287,1,1,0
453292,1,1,0
453302,1,1,0
453303,2,2,0
453305,1,1,0
453311,1,1,0
453313,1,1,0
453318,1,1,0
453324,1,1,0
453329,1,1,0
453339,1,1,0
453344,2,2,0
453362,1,1,0
453377,1,1,0
453378,2,2,0
453379,3,3,0
453380,4,4,0
453381,1,1,0
453392,1,1,0
453398,1,1,0
453402,1,1,0
453403,1,1,0
453410,1,1,0
453414,1,1,0
453423,1,1,0
453426,2,2,0
453438,1,1,0
453441,1,1,0
453447,1,1,0
453458,1,1,0
453460,1,1,0
453468,1,1,0
453479,1,1,0
453481,3,3,0
453482,2,2,0
453483,3,3,0
453500,1,1,0
453505,1,1,0
453509,1,1,0
453513,2,2,0
453514,1,1,0
453516,2,2,0
453526,1,1,0
453529,1,1,0
453532,1,1,0
453533,1,1,0
453547,1,1,0
453568,1,1,0
453574,1,1,0
453580,1,1,0
453584,4,4,0
453585,3,3,0
453586,3,3,0
453587,2,2,0
453588,1,1,0
453606,1,1,0
453607,1,1,0
453610,1,1,0
453625,1,1,0
453626,1,1,0
453632,1,1,0
453634,1,1,0
453643,1,1,0
453646,1,1,0
453652,1,1,0
453661,1,1,0
453665,1,1,0
453667,1,1,0
453673,1,1,0
453675,1,1,0
453677,1,1,0
453678,2,2,0
453680,2,2,0
453688,3,3,0
453689,2,2,0
453690,2,2,0
453695,2,2,0
453696,1,1,0
453701,1,1,0
453705,1,1,0
453709,1,1,0
453717,1,1,0
453718,2,2,0
453725,1,1,0
453731,1,1,0
453738,1,1,0
453765,1,1,0
453769,1,1,0
453788,1,1,0
453789,1,1,0
453791,3,3,0
453792,3,3,0
453793,3,3,0
453794,3,3,0
453801,1,1,0
453804,1,1,0
453805,1,1,0
453806,2,2,0
453808,1,1,0
453812,1,1,0
453813,1,1,0
453815,1,1,0
453816,1,1,0
453825,2,2,0
453833,2,2,0
453842,2,2,0
453850,3,3,0
453856,1,1,0
453867,1,1,0
453868,1,1,0
453873,1,1,0
453877,1,1,0
453884,1,1,0
453890,1,1,0
453895,3,3,0
453896,2,2,0
453897,3,3,0
453898,4,4,0
453899,3,3,0
453900,2,2,0
453901,3,3,0
453927,1,1,0
453930,2,2,0
453943,1,1,0
453949,1,1,0
453950,1,1,0
453951,1,1,0
453959,1,1,0
453968,1,1,0
453975,2,2,0
453983,1,1,0
453987,1,1,0
453990,1,1,0
453993,1,1,0
453994,1,1,0
454002,5,5,0
454003,3,3,0
454004,2,2,0
454005,2,2,0
454007,1,1,0
454008,1,1,0
454010,1,1,0
454012,1,1,0
454013,1,1,0
454014,1,1,0
454016,1,1,0
454017,1,1,0
454019,2,2,0
454028,1,1,0
454031,1,1,0
454034,1,1,0
454036,1,1,0
454039,1,1,0
454045,1,1,0
454048,1,1,0
454056,1,1,0
454064,1,1,0
454074,1,1,0
454077,1,1,0
454080,1,1,0
454083,1,1,0
454084,2,2,0
454085,1,1,0
454096,1,1,0
454098,1,1,0
454101,1,1,0
454103,1,1,0
454105,2,2,0
454106,4,4,0
454107,2,2,0
454108,4,4,0
454109,4,4,0
454110,3,3,0
454111,2,2,0
454112,4,4,0
454113,1,1,0
454116,1,1,0
454117,2,2,0
454119,1,1,0
454124,1,1,0
454126,1,1,0
454127,1,1,0
454128,1,1,0
454129,2,2,0
454131,1,1,0
454133,1,1,0
454135,1,1,0
454137,1,1,0
454138,1,1,0
454159,1,1,0
454165,1,1,0
454168,1,1,0
454169,1,1,0
454176,1,1,0
454183,1,1,0
454184,2,2,0
454187,2,2,0
454193,1,1,0
454195,1,1,0
454198,1,1,0
454201,1,1,0
454202,1,1,0
454203,1,1,0
454204,2,2,0
454205,1,1,0
454207,1,1,0
454209,1,1,0
454210,1,1,0
454212,1,1,0
454213,3,3,0
454214,3,3,0
454215,1,1,0
454217,1,1,0
454219,2,2,0
454222,2,2,0
454223,1,1,0
454224,1,1,0
454225,1,1,0
454228,2,2,0
454236,1,1,0
454237,1,1,0
454240,1,1,0
454249,2,2,0
454251,1,1,0
454253,1,1,0
454254,1,1,0
454259,1,1,0
454260,1,1,0
454268,1,1,0
454272,1,1,0
454279,1,1,0
454281,1,1,0
454283,1,1,0
454285,1,1,0
454286,1,1,0
454304,1,1,0
454313,2,2,0
454315,2,2,0
454316,3,3,0
454317,3,3,0
454318,2,2,0
454319,3,3,0
454320,3,3,0
454321,2,2,0
454322,1,1,0
454323,1,1,0
454326,1,1,0
454332,1,1,0
454338,1,1,0
454344,1,1,0
454347,1,1,0
454348,1,1,0
454353,2,2,0
454356,1,1,0
454362,1,1,0
454364,1,1,0
454369,1,1,0
454370,1,1,0
454374,1,1,0
454375,1,1,0
454383,1,1,0
454384,1,1,0
454397,2,2,0
454401,1,1,0
454405,1,1,0
454409,1,1,0
454414,1,1,0
454417,1,1,0
454418,1,1,0
454421,1,1,0
454422,2,2,0
454423,4,4,0
454424,3,3,0
454425,2,2,0
454426,1,1,0
454427,2,2,0
454428,1,1,0
454443,1,1,0
454445,1,1,0
454450,1,1,0
454454,2,2,0
454456,1,1,0
454474,1,1,0
454482,1,1,0
454483,1,1,0
454484,1,1,0
454486,1,1,0
454497,2,2,0
454498,2,2,0
454500,1,1,0
454504,2,2,0
454505,1,1,0
454508,1,1,0
454509,1,1,0
454513,2,2,0
454515,1,1,0
454519,2,2,0
454522,1,1,0
454526,3,3,0
454527,2,2,0
454528,5,5,0
454529,3,3,0
454533,1,1,0
454534,1,1,0
454536,1,1,0
454542,1,1,0
454545,1,1,0
454556,1,1,0
454560,1,1,0
454565,1,1,0
454577,1,1,0
454619,1,1,0
454621,1,1,0
454630,2,2,0
454631,2,2,0
454632,2,2,0
454633,5,5,0
454637,1,1,0
454643,1,1,0
454650,1,1,0
454652,1,1,0
454653,2,2,0
454667,1,1,0
454668,1,1,0
454670,1,1,0
454682,1,1,0
454685,1,1,0
454693,1,1,0
454705,1,1,0
454721,1,1,0
454722,1,1,0
454734,2,2,0
454735,4,4,0
454736,3,3,0
454737,4,4,0
454738,3,3,0
454739,1,1,0
454750,1,1,0
454758,1,1,0
454762,2,2,0
454766,1,1,0
454769,1,1,0
454770,1,1,0
454778,1,1,0
454779,2,2,0
454786,1,1,0
454797,1,1,0
454806,1,1,0
454810,1,1,0
454831,1,1,0
454835,1,1,0
454839,3,3,0
454840,2,2,0
454841,3,3,0
454842,3,3,0
454843,3,3,0
454844,3,3,0
454845,2,2,0
454849,1,1,0
454857,1,1,0
454864,1,1,0
454866,1,1,0
454868,1,1,0
454872,1,1,0
454874,1,1,0
454875,1,1,0
454876,1,1,0
454879,1,1,0
454880,1,1,0
454886,1,1,0
454891,1,1,0
454893,1,1,0
454901,1,1,0
454902,1,1,0
454910,1,1,0
454913,1,1,0
454921,1,1,0
454923,1,1,0
454936,1,1,0
454945,1,1,0
454946,2,2,0
454947,3,3,0
454948,3,3,0
454949,2,2,0
454950,1,1,0
454953,1,1,0
454957,1,1,0
454969,1,1,0
454972,1,1,0
454977,1,1,0
454982,1,1,0
454988,2,2,0
454991,1,1,0
454999,1,1,0
455007,2,2,0
455008,1,1,0
455012,1,1,0
455015,2,2,0
455040,1,1,0
455042,1,1,0
455045,1,1,0
455046,1,1,0
455050,2,2,0
455051,3,3,0
455052,1,1,0
455053,5,5,0
455054,1,1,0
455057,1,1,0
455059,1,1,0
455061,1,1,0
455065,1,1,0
455066,1,1,0
455068,1,1,0
455069,2,2,0
455070,1,1,0
455075,1,1,0
455080,1,1,0
455081,1,1,0
455085,2,2,0
455090,1,1,0
455092,1,1,0
455098,1,1,0
455109,1,1,0
455113,1,1,0
455123,2,2,0
455124,1,1,0
455125,1,1,0
455130,1,1,0
455147,1,1,0
455149,1,1,0
455154,2,2,0
455155,3,3,0
455156,3,3,0
455157,4,4,0
455158,2,2,0
455161,1,1,0
455162,1,1,0
455165,1,1,0
455171,1,1,0
455173,1,1,0
455176,1,1,0
455180,1,1,0
455184,1,1,0
455189,2,2,0
455203,1,1,0
455208,1,1,0
455211,2,2,0
455213,1,1,0
455217,1,1,0
455220,2,2,0
455229,1,1,0
455230,1,1,0
455231,1,1,0
455249,1,1,0
455254,1,1,0
455258,2,2,0
455259,2,2,0
455260,3,3,0
455261,3,3,0
455262,2,2,0
455263,1,1,0
455272,1,1,0
455275,1,1,0
455277,1,1,0
455284,1,1,0
455287,1,1,0
455290,1,1,0
455297,1,1,0
455299,1,1,0
455301,1,1,0
455308,1,1,0
455309,2,2,0
455317,1,1,0
455331,1,1,0
455350,1,1,0
455353,1,1,0
455357,1,1,0
455359,1,1,0
455363,2,2,0
455364,3,3,0
455365,5,5,0
455366,1,1,0
455369,1,1,0
455372,1,1,0
455374,1,1,0
455375,1,1,0
455376,1,1,0
455389,1,1,0
455390,1,1,0
455391,1,1,0
455402,1,1,0
455403,1,1,0
455407,1,1,0
455422,1,1,0
455429,2,2,0
455431,1,1,0
455461,1,1,0
455462,1,1,0
455466,1,1,0
455467,3,3,0
455468,2,2,0
455469,3,3,0
455470,3,3,0
455471,3,3,0
455476,2,2,0
455482,1,1,0
455487,1,1,0
455501,2,2,0
455505,1,1,0
455506,1,1,0
455507,1,1,0
455509,1,1,0
455512,1,1,0
455517,1,1,0
455522,1,1,0
455524,1,1,0
455527,1,1,0
455531,1,1,0
455534,1,1,0
455538,1,1,0
455539,2,2,0
455541,1,1,0
455543,1,1,0
455555,1,1,0
455557,1,1,0
455558,1,1,0
455564,1,1,0
455567,1,1,0
455568,1,1,0
455570,1,1,0
455572,3,3,0
455573,3,3,0
455574,4,4,0
455575,3,3,0
455576,3,3,0
455577,2,2,0
455578,3,3,0
455585,1,1,0
455586,1,1,0
455587,1,1,0
455588,1,1,0
455593,1,1,0
455595,1,1,0
455599,1,1,0
455601,1,1,0
455603,2,2,0
455604,1,1,0
455605,1,1,0
455607,1,1,0
455616,1,1,0
455618,1,1,0
455619,1,1,0
455620,1,1,0
455623,1,1,0
455625,1,1,0
455633,1,1,0
455643,2,2,0
455645,1,1,0
455647,1,1,0
455652,1,1,0
455653,1,1,0
455658,2,2,0
455659,1,1,0
455674,2,2,0
455675,1,1,0
455678,2,2,0
455679,3,3,0
455680,2,2,0
455681,2,2,0
455682,1,1,0
455683,1,1,0
455709,1,1,0
455715,1,1,0
455719,1,1,0
455735,1,1,0
455740,1,1,0
455744,1,1,0
455745,1,1,0
455756,2,2,0
455763,1,1,0
455764,1,1,0
455774,1,1,0
455782,1,1,0
455783,3,3,0
455784,3,3,0
455785,2,2,0
455787,1,1,0
455788,1,1,0
455789,1,1,0
455790,1,1,0
455800,3,3,0
455801,1,1,0
455805,1,1,0
455807,1,1,0
455812,1,1,0
455813,1,1,0
455820,1,1,0
455827,2,2,0
455831,1,1,0
455832,2,2,0
455834,1,1,0
455842,1,1,0
455854,1,1,0
455858,1,1,0
455868,1,1,0
455873,1,1,0
455881,1,1,0
455884,2,2,0
455886,4,4,0
455887,3,3,0
455888,3,3,0
455890,3,3,0
455894,1,1,0
455905,1,1,0
455925,1,1,0
455930,1,1,0
455936,1,1,0
455945,1,1,0
455958,1,1,0
455960,1,1,0
455966,1,1,0
455969,1,1,0
455977,1,1,0
455985,1,1,0
455989,3,3,0
455990,3,3,0
455991,3,3,0
455992,2,2,0
456000,1,1,0
456012,1,1,0
456013,1,1,0
456020,1,1,0
456021,1,1,0
456032,2,2,0
456033,1,1,0
456044,1,1,0
456046,1,1,0
456062,1,1,0
456065,1,1,0
456089,1,1,0
456093,3,3,0
456094,3,3,0
456095,3,3,0
456096,1,1,0
456100,1,1,0
456106,2,2,0
456112,1,1,0
456116,1,1,0
456125,1,1,0
456129,2,2,0
456141,1,1,0
456148,1,1,0
456152,1,1,0
456162,1,1,0
456165,1,1,0
456168,1,1,0
456170,1,1,0
456171,1,1,0
456177,1,1,0
456180,1,1,0
456181,1,1,0
456195,1,1,0
456196,2,2,0
456197,3,3,0
456198,2,2,0
456199,6,6,0
456200,2,2,0
456201,2,2,0
456202,4,4,0
456207,1,1,0
456221,1,1,0
456226,2,2,0
456231,1,1,0
456239,1,1,0
456246,1,1,0
456247,1,1,0
456251,1,1,0
456258,1,1,0
456265,1,1,0
456271,1,1,0
456278,1,1,0
456285,2,2,0
456298,1,1,0
456303,2,2,0
456304,3,3,0
456305,3,3,0
456306,3,3,0
456307,3,3,0
456317,1,1,0
456319,1,1,0
456326,1,1,0
456327,1,1,0
456334,2,2,0
456343,1,1,0
456345,1,1,0
456349,1,1,0
456368,1,1,0
456372,1,1,0
456373,1,1,0
456374,1,1,0
456389,1,1,0
456395,1,1,0
456401,1,1,0
456402,1,1,0
456406,1,1,0
456408,3,3,0
456409,4,4,0
456410,3,3,0
456411,2,2,0
456423,2,2,0
456428,2,2,0
456431,1,1,0
456432,2,2,0
456433,1,1,0
456434,1,1,0
456442,2,2,0
456443,1,1,0
456444,1,1,0
456446,1,1,0
456449,1,1,0
456455,1,1,0
456457,1,1,0
456461,1,1,0
456463,1,1,0
456467,1,1,0
456470,1,1,0
456477,1,1,0
456488,1,1,0
456490,1,1,0
456491,1,1,0
456496,1,1,0
456498,2,2,0
456501,2,2,0
456503,1,1,0
456511,1,1,0
456512,3,3,0
456513,3,3,0
456514,2,2,0
456515,4,4,0
456516,1,1,0
456524,1,1,0
456526,2,2,0
456530,1,1,0
456531,2,2,0
456532,2,2,0
456536,1,1,0
456538,2,2,0
456541,1,1,0
456546,1,1,0
456556,2,2,0
456563,1,1,0
456565,1,1,0
456574,1,1,0
456586,1,1,0
456592,2,2,0
456595,1,1,0
456602,1,1,0
456606,1,1,0
456607,1,1,0
456610,1,1,0
456615,1,1,0
456616,1,1,0
456617,3,3,0
456618,1,1,0
456619,4,4,0
456620,3,3,0
456621,2,2,0
456623,1,1,0
456629,1,1,0
456630,1,1,0
456641,1,1,0
456645,2,2,0
456652,1,1,0
456654,1,1,0
456657,1,1,0
456662,1,1,0
456668,1,1,0
456677,1,1,0
456678,1,1,0
456686,1,1,0
456706,1,1,0
456708,1,1,0
456714,3,3,0
456721,3,3,0
456722,3,3,0
456723,3,3,0
456724,3,3,0
456725,3,3,0
456727,1,1,0
456728,1,1,0
456732,1,1,0
456738,1,1,0
456749,1,1,0
456754,1,1,0
456755,1,1,0
456757,1,1,0
456760,1,1,0
456768,1,1,0
456770,1,1,0
456771,1,1,0
456776,1,1,0
456787,1,1,0
456790,1,1,0
456795,1,1,0
456806,1,1,0
456808,1,1,0
456821,2,2,0
456822,1,1,0
456826,4,4,0
456827,2,2,0
456828,3,3,0
456829,2,2,0
456837,1,1,0
456842,1,1,0
456845,1,1,0
456855,2,2,0
456858,1,1,0
456867,1,1,0
456880,2,2,0
456889,1,1,0
456891,1,1,0
456900,1,1,0
456903,1,1,0
456915,1,1,0
456920,1,1,0
456925,1,1,0
456930,2,2,0
456931,5,5,0
456932,1,1,0
456939,1,1,0
456942,1,1,0
456951,1,1,0
456957,2,2,0
456959,1,1,0
456963,1,1,0
456978,1,1,0
456994,1,1,0
456998,1,1,0
457002,1,1,0
457005,1,1,0
457011,1,1,0
457024,1,1,0
457032,2,2,0
457033,3,3,0
457034,3,3,0
457035,3,3,0
457036,1,1,0
457038,1,1,0
457043,1,1,0
457049,1,1,0
457051,1,1,0
457060,1,1,0
457061,1,1,0
457067,1,1,0
457068,1,1,0
457070,1,1,0
457078,1,1,0
457084,1,1,0
457087,1,1,0
457089,1,1,0
457094,1,1,0
457098,1,1,0
457119,1,1,0
457133,1,1,0
457134,2,2,0
457136,2,2,0
457137,3,3,0
457138,4,4,0
457139,2,2,0
457140,3,3,0
457141,1,1,0
457144,1,1,0
457160,1,1,0
457167,2,2,0
457170,1,1,0
457173,1,1,0
457177,1,1,0
457193,1,1,0
457199,1,1,0
457206,1,1,0
457211,1,1,0
457214,1,1,0
457219,1,1,0
457221,1,1,0
457227,1,1,0
457228,1,1,0
457229,1,1,0
457234,2,2,0
457241,1,1,0
457242,3,3,0
457243,2,2,0
457252,1,1,0
457256,1,1,0
457258,1,1,0
457259,1,1,0
457264,1,1,0
457271,1,1,0
457279,1,1,0
457288,2,2,0
457300,1,1,0
457301,2,2,0
457308,1,1,0
457311,1,1,0
457317,1,1,0
457327,1,1,0
457336,1,1,0
457337,1,1,0
457340,1,1,0
457343,1,1,0
457344,2,2,0
457345,3,3,0
457346,3,3,0
457348,1,1,0
457350,1,1,0
457356,1,1,0
457358,1,1,0
457367,1,1,0
457379,1,1,0
457392,1,1,0
457394,1,1,0
457396,1,1,0
457397,1,1,0
457399,1,1,0
457400,1,1,0
457402,1,1,0
457404,2,2,0
457407,1,1,0
457408,1,1,0
457410,1,1,0
457413,1,1,0
457415,1,1,0
457416,1,1,0
457419,1,1,0
457421,1,1,0
457423,1,1,0
457441,2,2,0
457444,1,1,0
457445,2,2,0
457447,3,3,0
457448,2,2,0
457449,3,3,0
457450,3,3,0
457454,1,1,0
457456,1,1,0
457458,2,2,0
457459,1,1,0
457461,1,1,0
457464,1,1,0
457469,1,1,0
457471,1,1,0
457474,2,2,0
457490,1,1,0
457501,1,1,0
457507,2,2,0
457510,1,1,0
457529,1,1,0
457530,1,1,0
457543,1,1,0
457551,2,2,0
457552,3,3,0
457553,3,3,0
457554,2,2,0
457557,2,2,0
457559,1,1,0
457560,1,1,0
457561,1,1,0
457575,1,1,0
457576,1,1,0
457578,1,1,0
457582,2,2,0
457585,1,1,0
457586,1,1,0
457588,1,1,0
457591,2,2,0
457593,1,1,0
457594,1,1,0
457603,1,1,0
457606,1,1,0
457608,1,1,0
457610,1,1,0
457618,1,1,0
457623,1,1,0
457630,1,1,0
457632,1,1,0
457634,1,1,0
457645,1,1,0
457647,1,1,0
457655,4,4,0
457656,2,2,0
457657,4,4,0
457658,1,1,0
457660,1,1,0
457664,1,1,0
457666,1,1,0
457684,1,1,0
457689,1,1,0
457693,1,1,0
457698,1,1,0
457702,1,1,0
457704,1,1,0
457706,1,1,0
457707,1,1,0
457711,1,1,0
457712,1,1,0
457714,1,1,0
457718,1,1,0
457721,1,1,0
457726,1,1,0
457727,1,1,0
457731,1,1,0
457734,1,1,0
457738,1,1,0
457740,1,1,0
457742,1,1,0
457748,1,1,0
457749,1,1,0
457758,2,2,0
457759,3,3,0
457760,3,3,0
457761,2,2,0
457762,3,3,0
457765,1,1,0
457768,1,1,0
457771,1,1,0
457773,2,2,0
457775,2,2,0
457777,1,1,0
457780,1,1,0
457786,1,1,0
457791,2,2,0
457793,1,1,0
457796,1,1,0
457800,1,1,0
457802,1,1,0
457807,2,2,0
457808,1,1,0
457828,1,1,0
457834,1,1,0
457850,1,1,0
457855,1,1,0
457862,3,3,0
457863,3,3,0
457864,2,2,0
457865,4,4,0
457866,3,3,0
457867,3,3,0
457868,3,3,0
457871,2,2,0
457876,1,1,0
457882,1,1,0
457893,2,2,0
457896,1,1,0
457897,1,1,0
457899,2,2,0
457904,1,1,0
457905,2,2,0
457915,1,1,0
457918,1,1,0
457930,2,2,0
457931,1,1,0
457934,1,1,0
457948,1,1,0
457953,1,1,0
457958,1,1,0
457967,1,1,0
457969,3,3,0
457970,2,2,0
457985,1,1,0
457991,1,1,0
457998,1,1,0
458002,1,1,0
458007,1,1,0
458008,1,1,0
458011,1,1,0
458015,1,1,0
458016,1,1,0
458023,1,1,0
458028,1,1,0
458032,1,1,0
458041,1,1,0
458042,1,1,0
458045,1,1,0
458047,1,1,0
458057,1,1,0
458060,2,2,0
458066,2,2,0
458069,3,3,0
458070,1,1,0
458071,2,2,0
458072,3,3,0
458073,2,2,0
458085,2,2,0
458086,1,1,0
458089,1,1,0
458095,1,1,0
458101,1,1,0
458105,1,1,0
458106,1,1,0
458108,1,1,0
458110,1,1,0
458111,1,1,0
458112,1,1,0
458123,1,1,0
458135,1,1,0
458136,1,1,0
458141,2,2,0
458143,1,1,0
458144,1,1,0
458158,1,1,0
458165,1,1,0
458168,1,1,0
458173,2,2,0
458174,3,3,0
458182,1,1,0
458186,1,1,0
458190,1,1,0
458191,1,1,0
458197,1,1,0
458206,1,1,0
458207,1,1,0
458214,1,1,0
458232,1,1,0
458235,1,1,0
458239,1,1,0
458251,1,1,0
458260,1,1,0
458266,1,1,0
458274,1,1,0
458275,2,2,0
458276,3,3,0
458278,1,1,0
458280,1,1,0
458284,1,1,0
458298,1,1,0
458305,1,1,0
458312,1,1,0
458318,1,1,0
458328,1,1,0
458333,1,1,0
458339,1,1,0
458359,1,1,0
458366,1,1,0
458377,2,2,0
458378,3,3,0
458379,4,4,0
458380,3,3,0
458387,1,1,0
458391,2,2,0
458393,1,1,0
458399,2,2,0
458403,1,1,0
458408,1,1,0
458410,1,1,0
458411,2,2,0
458414,1,1,0
458419,1,1,0
458438,1,1,0
458451,1,1,0
458453,1,1,0
458456,1,1,0
458457,1,1,0
458459,1,1,0
458460,1,1,0
458461,1,1,0
458462,2,2,0
458463,2,2,0
458465,1,1,0
458466,1,1,0
458468,1,1,0
458469,2,2,0
458470,1,1,0
458471,1,1,0
458472,2,2,0
458473,2,2,0
458474,2,2,0
458475,1,1,0
458476,3,3,0
458477,1,1,0
458478,1,1,0
458479,1,1,0
458480,3,3,0
458481,4,4,0
458484,2,2,0
458485,2,2,0
